gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,liver_448_adjacent_non-tumor_tissue,liver_448_tumor,liver_473_adjacent_non-tumor_tissue,liver_473_tumor,liver_510_adjacent_non-tumor_tissue,liver_510_tumor
F9,9430.77468144616,-3.96974331139577,1.08620896859901,-3.65467734676867,0.000257505613884286,0.00259945887470408,12221.917625903,2090.62273442083,17166.7464899375,1284.79829469757,23801.1302810042,19.4326627138695
ADAMTS15,12.4061549663636,-3.95489121967309,1.08260727285434,-3.65311717262516,0.000259075934845372,0.00261387074792781,43.7900585585866,2.20607393713067,16.5409473164646,0.888518876001086,9.62328377329344,1.38804733670496
ZNF688,122.123610743443,-1.47594959463077,0.404048415853025,-3.65290281243834,0.000259292389410238,0.00261461483696994,154.949437976537,58.8286383234846,147.49011357181,74.6355855840912,236.457829858067,60.3800591466658
MZT1,342.963500718216,2.00806121025684,0.549765455121441,3.65257800676703,0.000259620691700191,0.00261648532086408,193.12538646351,275.023884162291,114.40821893888,830.765149061016,101.731857031959,542.72650865164
MEST,734.88443204626,-1.27488817132375,0.349156437662392,-3.65133800728163,0.000260877627732067,0.00262770747405549,823.028536498564,514.75058533049,1075.1615755702,353.630512648432,1222.15703920827,420.578343021603
PUS10,288.929347813139,-1.83185072648365,0.501938155338245,-3.64955464533117,0.000262695354493415,0.00264456279397162,486.181932201744,209.577024027414,450.740814373661,94.1830008561151,416.55071190113,76.3426035187729
PRRG4,1119.75560891754,-1.41374095488213,0.387397978909052,-3.64932454955846,0.000262930747124652,0.00264547893949361,1495.59892307788,796.392691304173,1936.66924830273,421.157947224515,1453.11584976731,615.59899382865
HSD17B13,6426.61058042941,-4.47952190078488,1.22769800634635,-3.6487164413633,0.000263553806392122,0.00265029244825272,9985.25617337207,16.9132335180018,14272.0807095562,1584.22915590994,12647.7443877571,53.439822463141
EFTUD2,1436.71419541751,1.1777498568435,0.322964644186279,3.64668355513306,0.000265646736350596,0.00266987356193945,699.518114923063,1914.13681945038,869.778146390765,1865.88963960228,1073.6835181346,2197.27893400395
SLIT3,93.1364003187341,-2.61420791233069,0.716921973408205,-3.64643295825192,0.000265905810936215,0.00267101220831871,275.09139350907,11.0303696856534,137.841227637205,29.3211229080358,67.3629864130541,38.1713017593864
HSF4,181.216844086305,1.96452572807009,0.538930213595123,3.64523212563095,0.000267150558027739,0.00268094491356313,97.6855152460778,374.297211333171,52.379666502138,143.051539036175,71.4872508873227,348.399881512945
PTGDR,14.1561411392025,-3.31985804206548,0.910748649983528,-3.6451967753403,0.000267187283711727,0.00268094491356313,42.6672365442639,2.20607393713067,22.0545964219528,3.55407550400434,12.3727934228058,2.08207100505744
ETHE1,395.519566533116,-1.59649171148391,0.438021059555896,-3.64478299993744,0.000267617510160422,0.00268232386277858,396.356171055925,219.13667775498,654.745831276725,134.166350276164,732.744321595057,235.968047239843
ZNF525,126.23383414255,1.59701837032323,0.438149483567805,3.64491670130221,0.000267478422079167,0.00268232386277858,76.3518969739459,246.344922979592,56.5149033312542,189.254520588231,54.9901929902482,133.946567992029
WDR3,1046.23198069467,1.46153652547488,0.401106429919631,3.64376239435436,0.000268681471306893,0.00269151553706118,407.584391199152,1364.82440910484,654.745831276725,1195.94640709746,610.391142191755,2043.89970329806
PSME3,1731.83090444211,1.34020103728882,0.367847512097655,3.64336034148037,0.000269101691101729,0.00269425201331469,836.502400670436,1846.48388537837,944.212409314856,2422.10245597896,1161.66782691899,3180.01644839107
FAM72A,22.2663192736573,3.99412446115054,1.09639791122692,3.64295154181836,0.000269529594136789,0.00269706238327375,1.12282201432273,22.0607393713067,1.37841227637205,86.1863309721054,5.49901929902482,17.350591708812
PIP5K1A,891.359086959635,1.55196165662994,0.426113190868221,3.64213474233868,0.000270386473914677,0.00270415992088685,432.286475514252,1033.1779605562,425.929393398964,1990.28228224243,501.785511036015,964.692899009948
BPNT1,940.495669746575,1.26998001056054,0.348709776122763,3.6419397949814,0.000270591364431472,0.0027047326672741,538.954566874912,1125.09770793664,532.067138679612,1758.37885560615,582.896045696631,1105.5797036855
SLC37A4_1,45.5563117452384,-2.62684699242211,0.721482464552585,-3.64090206135655,0.000271684478336255,0.00271417830538543,43.7900585585866,5.1475058533049,70.2990260949747,21.3244530240261,120.978424578546,11.7984023619922
MIS18A,182.185198634793,1.38618542654986,0.380744102046181,3.64072724725156,0.000271869028519162,0.00271454187494719,105.545269346337,269.141020329942,124.057104873485,232.791945512285,72.8620057120789,288.713846034632
DIRAS1,23.983258426844,5.18079963509127,1.42366857876108,3.63904894185399,0.000273646794103152,0.00273080422742808,1.12282201432273,98.5379691918367,2.75682455274411,37.3177927920456,0,4.16414201011488
PDE1A,77.502638118622,-2.31777248296636,0.636994128133425,-3.63860886717763,0.000274114748364259,0.00273398498613498,217.82747077861,20.5900234132196,117.165043491624,26.6555662800326,52.2406833407358,30.5370414075092
UBE2Q1,2378.0168623119,1.5420484190426,0.423982450044837,3.63705719158782,0.000275770716727628,0.00274900493573646,1104.85686209357,2278.13901907694,1186.81296995634,5167.62578282232,1355.50825720962,3175.1582827126
NT5DC4,14.321329474017,4.37032917178612,1.20211876533834,3.635521961556,0.000277418357470674,0.00276297618069033,0,13.9718016018276,1.37841227637205,43.5374249240532,2.74950964951241,24.2908283923368
RGN,2932.95605195407,-2.61886672638397,0.720365302456734,-3.63547038905481,0.000277473865979162,0.00276297618069033,5473.75731982332,1694.26478371636,3122.1038059827,255.004917412312,6538.33394654051,514.271538249188
BCL7A,54.3329447895463,1.54705989210242,0.42558243321557,3.63515918740656,0.000277809039462867,0.00276481109236211,28.0705503580683,82.3600936528785,28.9466578038131,73.7470667080902,26.1203416703679,86.7529585440601
ABL2,685.199152697741,1.78410434604331,0.490846464847663,3.63475032176716,0.00027824997671042,0.00276769602241494,305.407587895783,714.032597651295,347.359893645757,1744.16255359013,272.201455301729,728.030828101752
LINC01138,65.0820852327322,1.79604292649614,0.494231119049979,3.63401424408186,0.000279045446266257,0.00277410236922972,28.0705503580683,67.6529340720073,28.9466578038131,137.720425780168,30.2446061446365,97.8573372376998
SDS,7774.48910109243,-2.97977916551224,0.820048835564664,-3.63366062639482,0.000279428353628731,0.0027764025461961,18636.5997937287,3799.59467771806,4416.43293349606,725.031402816886,18346.1031363716,723.172662423285
CHEK2,91.0372960930111,1.50883567864663,0.415475099281233,3.63159111402079,0.000281679171745814,0.00279724974781941,55.0182787018139,116.186560688882,52.379666502138,150.159690044184,34.3688706189051,138.110710002144
OTUD6B,316.121278590931,1.64807698999121,0.45403229340541,3.62986733307014,0.000283566926557565,0.00281447087128262,175.160234234346,377.974001228389,136.462815360833,334.083097376408,147.098766248914,725.948757096695
LOC107985986,19.9871134084569,-2.6254071847122,0.723405054703463,-3.62923533315426,0.000284262010035251,0.0028198422024179,17.9651522291637,6.61822181139202,41.3523682911616,4.44259438000543,43.9921543921986,5.55218934681985
PRSS8,195.878938165253,-4.39996218717116,1.21246924274358,-3.62892684783896,0.000284601866523728,0.00282168582167085,405.338747170507,3.67678989521779,277.060867550783,0,439.921543921986,49.2756804530261
D2HGDH,257.656680281878,-1.25208072048765,0.345115266758104,-3.62800733867637,0.000285617144416771,0.00283022029205196,327.864028182238,150.013027724886,413.523682911616,123.504123764151,347.81297066332,183.222248445055
SLC66A1L,21.3070982944701,5.10612383997137,1.40798744877173,3.62654073686931,0.000287243520978583,0.00284479772506465,3.3684660429682,50.7397005540055,0,7.10815100800869,0,66.6262721618382
MAFG,704.991478564134,1.88157711933581,0.518858859616206,3.62637562116139,0.000287427167157615,0.0028450786367703,323.372740124947,1883.25178433055,270.168806168922,819.214403673001,309.319835570146,624.621301517233
HSP90AB1,16389.1883575273,1.77490678412397,0.489527329100778,3.62575627265659,0.000288117004008538,0.00284818663850382,6974.97035297282,15379.276773717,8561.31864854682,41788.8197760831,6700.55501586175,18930.1895779823
LOC157273_1,10.4389459231365,-4.66630385287572,1.28699165436824,-3.62574523077721,0.000288129316630708,0.00284818663850382,7.85975410025913,0,23.4330086983249,1.77703775200217,28.8698513198803,0.694023668352481
LPA,1664.15777442145,-3.90957622407724,1.07830296389638,-3.6256751163423,0.000288207511613692,0.00284818663850382,1685.35584349842,214.724529880719,4067.69462757393,404.276088580494,3608.73141498504,4.16414201011488
ZFP69B,79.0256853011625,1.81297607527554,0.500102296427961,3.62521045839007,0.000288726223129109,0.00285177458769355,48.2813466158775,119.8633505841,31.7034823565572,90.6289253521108,24.7455868456117,158.931420052718
B3GNT5,324.482215728029,3.30714623275574,0.912384321759562,3.62472935350073,0.000289264216342421,0.00285554901499237,119.01913351821,686.088994447639,42.7307805675336,979.147801353197,16.4970578970745,103.40952658452
LINC00907,26.2512804794519,-6.55514527969355,1.8091303729742,-3.62336809862791,0.000290791525174901,0.00286908041155333,139.229929776019,0,1.37841227637205,1.77703775200217,15.1223030723183,0
AQP1,1611.68073411626,-3.57791425065031,0.987705817338202,-3.62244930407774,0.000291826666417848,0.0028777439085618,7046.83096188947,180.162704865672,1425.2782937687,75.5241044600923,450.919582520035,491.368757193556
CCDC90B,689.755567925235,-1.22875075691009,0.339251420554216,-3.62194727114997,0.000292393728929195,0.00288178477753669,918.468407715996,332.381806527688,1093.08093516304,387.394229936474,889.466371617265,517.741656590951
FBXO8,593.741119344593,-1.58213622381715,0.436851245993456,-3.62168183867525,0.000292693960506929,0.00288319287333761,760.15050369649,439.008713489004,876.670207772626,255.004917412312,1033.81562821667,197.796745480457
FDX1,867.326184084124,-1.07657278673373,0.297377216475665,-3.62022618777799,0.000294345592961691,0.00289479331950837,1043.10165130582,639.761441767895,1171.65043491624,509.121315948622,1315.64036729169,524.681893274475
SCD5,109.423998186766,-3.48986254304094,0.96395793452347,-3.62034733887651,0.000294207798340541,0.00289479331950837,469.339601986902,20.5900234132196,106.137745280648,7.99666988400978,27.4950964951241,24.9848520606893
SMAD9,97.4627349116678,-2.79947969640704,0.773274758680443,-3.62029106081805,0.000294271800262109,0.00289479331950837,309.898875953074,16.1778755389583,140.598052189949,44.4259438000543,60.489212289273,13.1864496986971
VSIG2,44.7320959411451,-3.1441440125896,0.868865330248932,-3.6186781807588,0.000296111591698571,0.0029105990252689,157.195082005183,5.88286383234846,60.6501401603703,5.33111325600652,23.3708320208555,15.9625443721071
PDE1B,59.7392588061563,-2.04711876523214,0.565811041142385,-3.6180254826752,0.000296859173566417,0.00291638272283319,79.7203630169141,17.6485914970454,81.3263243059511,15.1048208920185,127.852198702327,36.7832544226815
NRG3,11.9059529884829,-3.59670279132313,0.994289448159189,-3.61735991263108,0.000297623318752146,0.00292232285432842,31.4390164010365,2.20607393713067,23.4330086983249,2.66555662800326,10.9980385980496,0.694023668352481
FAM72C,14.300721157155,5.92861486671198,1.63929279867719,3.61656860293416,0.000298534223594274,0.00292969686378912,0,16.1778755389583,1.37841227637205,61.3078024440749,0,6.94023668352481
DPM2,495.384764341736,1.23764469492258,0.342250090376702,3.61619976070817,0.000298959702639884,0.00293230175148178,223.441580850224,633.143219956503,354.251955027618,685.936572272838,307.94508074539,767.590177197844
LRRC28,641.36770870665,-1.22786155918369,0.339586677988757,-3.61575302793338,0.000299475793059117,0.00293579212436016,817.41442642695,416.947974117697,1146.83901394155,351.85347489643,732.744321595057,382.407041262217
F8,597.417968481542,-1.85632854774594,0.513444278114222,-3.61544305170536,0.000299834384966125,0.00293773561569484,763.518969739459,397.828666662565,1039.32285638453,123.504123764151,1006.32053172154,254.012662617008
RNF125,368.632026333053,-2.18817569072508,0.605310208123001,-3.61496578342923,0.00030038729279175,0.00294157989231985,581.621803419176,252.22778681194,722.288032818956,75.5241044600923,510.034039984552,70.0963905036006
LARP7,899.065720840765,-1.30455212921268,0.360957905773292,-3.61413923437388,0.000301347096332627,0.00294940251015298,1209.27930942558,355.177903878038,1247.46311011671,603.304316804737,1383.00335370474,596.166331114781
SEPTIN3,32.9427571572662,5.59196501141814,1.54746307959643,3.61363387931458,0.000301935337670197,0.00295358209118705,0,54.4164904492233,2.75682455274411,137.720425780168,1.37475482475621,1.38804733670496
FAM111B,414.2394795849,2.65158987738726,0.733928734655916,3.61287104889058,0.000302825321497983,0.00296069469230113,86.4572951028505,958.906804672799,213.653902837668,908.954810149111,41.2426447426862,276.221420004287
HIBADH,2222.49731758181,-1.61463006860411,0.44692748609785,-3.61273387479821,0.0003029856210056,0.00296069469230113,2691.40436833159,1632.4947134767,3876.09532115821,952.492235073164,3485.00348075698,697.493786694243
ZNF550,138.813323645441,1.49915617662299,0.414985943296251,3.61254688463693,0.000303204262787023,0.00296125186715557,79.7203630169141,218.401319775937,74.4342629240908,254.116398536311,63.2387219387855,142.968875680611
LOC105377067,12.597476100734,6.73629717805352,1.8658839867561,3.61024438060846,0.000305908648024475,0.00298607258876101,0,53.6811324701797,0,1.77703775200217,0,20.1266863822219
GLS,1388.70539255752,1.95388146379905,0.541289879580308,3.6096766954409,0.000306578879760622,0.00299102142437387,929.696627859223,3147.33215030643,399.739560147895,2049.81304693451,379.432331632713,1426.21863846435
GOLT1B,939.684106701833,1.62119208002135,0.44945525000778,3.60701555937613,0.000309739093641551,0.00302024463741379,532.217634788976,954.494656798538,459.011288031894,1137.30416128139,391.805125055519,2163.27177425468
ACADVL,6665.59030269228,-1.5794728897233,0.437974834907248,-3.60630968685173,0.00031058245135174,0.0030268572732269,9074.64751975633,2408.29738136765,10112.0324594654,5168.51430169832,10779.4525809134,2450.59757295261
ID4,160.990944670658,-3.35959501009759,0.931671011616557,-3.60598856056313,0.000310966835598505,0.00302899221788188,619.797751906149,18.3839494760889,230.194850154133,22.2129719000272,30.2446061446365,45.1115384429113
OLFML2B,73.8849114216781,2.45353967267216,0.68064804168525,3.60471127867689,0.000312500139797806,0.00304231007511976,40.4215925156184,63.240786197746,12.4057104873485,160.821916556197,15.1223030723183,151.297159700841
CLCNKA,25.1994889407642,4.81280715275227,1.33544627680924,3.60389424593809,0.000313484649964416,0.00304969941111376,1.12282201432273,10.2950117066098,4.13523682911616,20.435934148025,0,115.207928946512
TKT,3820.25416701345,2.28150591274389,0.633082464669805,3.60380525455534,0.000313592058210802,0.00304969941111376,1098.11993000763,12658.4522512558,1392.19639913577,3146.24533991985,1420.12173397316,3206.38934778846
ME1,824.712977390296,1.89279913591904,0.525371929795903,3.60277934273031,0.00031483277412067,0.00306014116044504,348.074824440047,1842.07173750411,261.89833251069,598.861722424732,439.921543921986,1457.44970354021
LOC283856,6.35316500855984,-6.4878926590609,1.80357315976477,-3.59724396203982,0.000321606813647345,0.00312432663820077,7.85975410025913,0,5.51364910548821,0,24.7455868456117,0
PIGV,500.16033187801,-1.67750862194786,0.466417151992668,-3.5965843339617,0.000322423083177442,0.00313059657126502,565.902295218658,361.060767710387,789.830234361186,184.811926208226,930.709016359951,168.647751409653
AGPAT4,166.486360108181,2.43473322455388,0.677009728261679,3.59630463627962,0.000322769785589879,0.00313209589057609,92.0714051744641,139.718016018276,42.7307805675336,339.414210632415,20.6213223713431,364.362425885052
USP36,673.253459570367,1.22265375534903,0.339986426076736,3.59618402845611,0.000322919394023482,0.00313209589057609,413.198501270766,1205.25172765239,420.415744293476,865.417385225058,378.057576807956,757.179822172557
PGRMC2,2321.30662414253,-1.2957658362286,0.360348799050137,-3.59586556037978,0.000323314750984031,0.00313427135848117,2822.77454400735,944.199645091928,3397.78626125711,1585.11767478594,3676.09440139809,1501.86721831477
SMG5,2301.39938042047,1.42060137077231,0.395121777053778,3.59535073304492,0.000323954833217596,0.00313881568176245,948.78460210271,3568.69227229839,1408.73734645224,4177.81575495711,1398.12565677706,2306.24064993529
LOC105372321,20.1195821928733,2.95599930349555,0.822236555357363,3.59507161805864,0.000324302351091987,0.00313956344779748,6.7369320859364,33.8264670360037,5.51364910548821,23.9900096520293,1.37475482475621,49.2756804530261
PI4KB,1165.51734499133,1.52578355159848,0.424422330476694,3.59496530233171,0.000324434813420288,0.00313956344779748,538.954566874912,1343.49902771258,605.122989327331,2587.36696691516,658.507561058222,1259.65295805975
THSD1,37.0453124600823,-2.2203441848276,0.617641377178672,-3.59487603464963,0.000324546074125556,0.00313956344779748,66.2464988450413,19.1193074551325,55.1364910548821,5.33111325600652,61.8639671140292,14.5744970354021
PCTP,1241.49756769143,-1.27058881048459,0.353488024202497,-3.59443240927655,0.000325099526103843,0.00314325779275705,1504.58149919246,947.141077008102,1768.50295058534,602.415797928736,1993.3944958965,632.949585537462
ANXA2P2,1018.95922611159,1.96642866823635,0.547137854216721,3.59402781781837,0.000325605050736122,0.003146485094719,536.708922846267,1453.06736659007,297.737051696363,789.004761888964,411.051692602105,2626.18556104579
TTYH2,114.907770293577,1.21353327372055,0.337755398192924,3.59293524311753,0.00032697386763006,0.00315804702304584,67.369320859364,165.4555452848,74.4342629240908,157.267841052192,65.9882315882979,158.931420052718
SMG9,252.328184070236,1.40827175675245,0.391979310356714,3.59271961438698,0.000327244650578513,0.00315899709583747,152.703793947892,402.97617251587,141.976464466321,253.22787966031,119.60366975379,443.481124077235
FAM83B,15.7823696309073,-5.37897465814211,1.49740114600797,-3.59220685284122,0.000327889411077452,0.00316355439165934,71.8606089166549,1.47071595808712,17.9193595928367,0,2.74950964951241,0.694023668352481
CALN1,8.72079136584981,-5.97180935036298,1.66271982562377,-3.59159087317833,0.000328665532780461,0.00316937362715979,33.684660429682,0.735357979043558,12.4057104873485,0,5.49901929902482,0
LOC107984218,56.1102581658198,-2.25138981457186,0.62727833039,-3.58914010814322,0.000331770505591661,0.00319763240581294,53.8954566874912,21.3253813922632,67.5422015422306,23.9900096520293,156.722050022207,13.1864496986971
STAC,64.2450872156345,4.1869486633628,1.16676487915406,3.58851105151404,0.0003325718981274,0.00320367103968991,8.98257611458187,252.963144790984,4.13523682911616,3.55407550400434,6.87377412378103,108.961715931339
FAM220A,293.558038328165,1.17756068956682,0.328360218759317,3.58618560438332,0.000335550175059258,0.00323066227400721,174.037412220024,444.891577321352,157.138999506414,347.410880516425,208.962733362943,428.906627041833
FICD,299.246346518029,1.83205633974603,0.510996733282851,3.58526037529859,0.000336742071583529,0.00324043499766461,115.650667475242,243.403491063418,139.219639913577,735.693629328899,138.850237300377,422.660414026661
CCS,604.408619448708,-1.75910210040243,0.490911409097962,-3.58333920907386,0.000339229615036674,0.00326265879616899,608.569531762921,349.29504004569,832.56101492872,305.650493344374,1358.25776685913,172.117869751415
PCNA,1460.62309098072,1.76033073166391,0.491278824576365,3.58316020069023,0.000339462270197089,0.00326318348087674,672.570386579317,1730.29732468949,782.938172979326,3654.47813699247,541.653400953945,1381.80112368979
PFKFB2,428.6980040167,1.99670294432476,0.557478436577172,3.58166847956344,0.00034140685666843,0.00328015544199212,193.12538646351,806.687703010783,137.841227637205,978.259282477196,184.217146517332,272.057277994172
MYO5C,330.673080869084,1.42884087961271,0.398990762703947,3.5811377434643,0.000342101226592873,0.00328510412664289,231.301334950483,430.919775719525,175.058359099251,415.826833968508,130.60170835184,600.330473124896
NT5DC1,830.741174730091,-1.36862041196962,0.382230848997309,-3.580612123694,0.000342790204702056,0.00328999587771141,1116.0850822368,306.644277261164,1372.89862726656,549.104665368671,1103.92812427923,535.786271968115
ELF3,1600.01947751981,1.6654928185079,0.465383181138073,3.57875592846956,0.000345233690372871,0.00331171291885432,1118.33072626544,2004.58585087274,447.983989820917,2205.3038502347,734.119076419814,3089.79337150524
LOC107984079,26.043169739384,-2.90952287093375,0.813095713154999,-3.57832764809954,0.000345799785086392,0.00331367346357368,40.4215925156184,10.2950117066098,39.9739560147895,0.888518876001086,57.7397026397606,6.94023668352481
PAK4,523.430350729873,0.941532910954568,0.263120820133768,3.57832918913791,0.000345797746608814,0.00331367346357368,345.829180411402,687.559710405726,365.279253238594,703.70694979286,364.310028560394,673.896981970259
KLHL2,559.749402674406,-1.63506441184771,0.456956282587257,-3.57816376347883,0.000346016634989194,0.00331401818414637,828.642646570177,420.624764012915,729.180094200816,181.257850704222,982.949699700687,215.841360857622
USP37,195.066779431105,1.41784403873297,0.396398923581095,3.57681102139247,0.000347811429455419,0.00332946761258213,93.1942271887869,377.974001228389,119.921868044369,247.896766404303,105.856121506228,225.557692214556
VPS72,650.193613956676,1.95120088542741,0.545602446006591,3.57623192437784,0.00034858242391469,0.00333510557230546,248.143665165324,655.939317306853,263.276744787062,1839.23407332225,290.073268023559,604.494615135011
FADS1,1229.25925455197,2.89180804857922,0.808719743565755,3.57578514879437,0.000349178341224589,0.00333906344880841,171.791768191378,2822.30392356917,617.52869981468,2902.79116789555,86.6095539596409,774.530413881369
FAM214A,904.427987289121,-1.14899352445164,0.321463987877412,-3.57425269324353,0.000351229605495,0.0033569268815229,1235.10421575501,700.060796049467,1160.62313670527,472.692042032578,1344.51021861157,513.577514580836
FDPS,2155.97343955213,2.44624994757561,0.684572168547614,3.5733996501283,0.000352376321653419,0.00336539997089019,489.550398244712,3158.36251999208,945.590821591228,6718.97974032021,570.523252273825,1052.83390489071
KDF1,44.6948572318603,-1.82961309061309,0.512020490920956,-3.57332005858246,0.000352483492202722,0.00336539997089019,67.369320859364,25.002171287481,70.2990260949747,22.2129719000272,71.4872508873227,11.7984023619922
SHC3,57.6798751330201,3.47900778625875,0.97417635183674,3.57122997258077,0.00035530874229207,0.00339060769597672,7.85975410025913,14.7071595808712,11.0272982109764,239.011577644292,9.62328377329344,63.8501774884282
MORN4,57.3607287271625,-1.58361665742091,0.443456603244086,-3.57107470231818,0.000355519469966556,0.00339085253968102,106.66809136066,30.1496771407859,78.569499753207,23.9900096520293,72.8620057120789,31.9250887442141
DCAF5,900.692412054027,-1.13714073059506,0.318470676483932,-3.57062930612524,0.000356124595671199,0.00339485683761067,998.18877073291,530.193102890405,1319.14054848805,514.452429204629,1398.12565677706,644.053964231102
C11orf71,341.312583881913,-1.34714279446107,0.377506805736064,-3.56852584904902,0.000358995440258499,0.00342044433510984,436.777763571543,236.049911272982,464.524937137382,135.943388028166,569.148497449069,205.431005832334
IGFBP7,2855.55310033484,-2.10095522189692,0.588823871470791,-3.56805374865163,0.000359642740125633,0.00342102087999728,8435.76179360669,905.961030181663,2942.91021005433,841.427375573029,2515.80132930386,1491.45686328948
KLRD1,86.2823262525036,-2.64213729309285,0.740491364346459,-3.56808657103617,0.000359597701866479,0.00342102087999728,161.686370062474,16.1778755389583,97.8672716224157,7.10815100800869,186.966656166844,47.8876331163212
LAMA1,18.2304597562448,-4.31020495289621,1.20796382052331,-3.56815732364315,0.000359500634406852,0.00342102087999728,75.2290749596231,2.94143191617423,24.8114209746969,0.888518876001086,4.12426447426862,1.38804733670496
LOC105375990,6.72808082934328,-6.57719166889258,1.84362648375197,-3.567529392129,0.000360362967928979,0.00342102087999728,22.4564402864547,0,15.1625350400926,0,2.74950964951241,0
LOC107986470,6.72808082934328,-6.57719166889258,1.84362648375197,-3.567529392129,0.000360362967928979,0.00342102087999728,22.4564402864547,0,15.1625350400926,0,2.74950964951241,0
OTUD3,77.3113237392188,1.62325816059576,0.455001747788965,3.56758664880699,0.000360284257702067,0.00342102087999728,39.2987705012957,152.95445964106,44.1091928439057,102.179670740125,30.2446061446365,95.0812425642899
SLC25A19,92.052199284324,1.75664740518831,0.492388543925138,3.56760413470422,0.000360260223205144,0.00342102087999728,31.4390164010365,172.809125075236,31.7034823565572,138.608944656169,63.2387219387855,114.513905278159
CTF1,14.9053716787963,-4.57182932299897,1.28167917585986,-3.56706218616042,0.000361005832843576,0.00342477211516258,46.0357025872321,0,22.0545964219528,0,17.8718127218307,3.4701183417624
LAMC2,37.1768218538178,-3.99566700387514,1.12018500697833,-3.56697061555338,0.000361131957564354,0.00342477211516258,167.300480134087,6.61822181139202,31.7034823565572,0.888518876001086,10.9980385980496,5.55218934681985
RRP15,688.820977365058,1.91509054989678,0.536971648607019,3.56646492392065,0.000361829214022505,0.00342960934263856,279.582681566361,585.344951318672,328.062121776549,1885.4370548743,258.453907054167,796.045147600295
PRR15L,29.4704128448945,-4.26077770206517,1.19492715381003,-3.56572171657467,0.000362856246140817,0.00343756574032681,108.913735389305,5.88286383234846,51.0012542257659,0,8.24852894853723,2.77609467340992
GPR153,95.3863630970206,-1.9521933767101,0.54772578412617,-3.56418016695085,0.000364995197386581,0.00345604238062891,70.7377869023322,37.5032569312214,221.9243764959,41.760387172051,162.221069321232,38.1713017593864
MMAA,560.549756463235,-1.56656004252032,0.439620630314056,-3.56343614129574,0.000366031770464037,0.00346406719960852,608.569531762921,263.993514476637,854.615611350673,193.697114968237,1051.6874409385,390.735325282447
PRF1,110.921942731121,-2.13135343833816,0.598400015993774,-3.56175364534137,0.000368385974064701,0.0034845471434246,244.775199122356,36.0325409731343,154.38217495367,18.6588963960228,142.974501774645,68.7083431668956
RRP1,343.144575048704,1.14000959350868,0.320128162991605,3.56110372438108,0.000369299149257583,0.003491382359493,176.283056248669,444.156219342309,235.708499259621,526.891693468644,230.958810559043,444.86917141394
GTPBP4,1189.39705405785,2.09381576588093,0.588049579218603,3.56061094145018,0.000369992946906953,0.00349613758289283,444.637517671802,1177.30812444874,460.389700308266,962.265942709176,449.544827695279,3642.23621151382
ACKR2,126.839378028008,-2.85447540451119,0.801798957873179,-3.56008869365815,0.000370729558557072,0.00349967450942947,134.738641718728,69.1236500300944,231.573262430505,10.662226512013,302.446061446365,12.4924260303447
TTC22,289.081753177947,2.26790950592675,0.637039859880799,3.56007472805722,0.000370749275341262,0.00349967450942947,112.282201432273,872.134563145659,93.7320347932996,396.279418696484,92.1085732586658,167.9537277413
GSTK1,3545.08002967762,-1.14980568958567,0.323065473229187,-3.55904850522355,0.000372200793329253,0.00350982300649105,3794.01558639652,1989.14333331282,5040.8536946926,2422.99097485496,5827.58570214155,2195.89088666725
NIPSNAP3A,526.439398382789,-0.97161475875046,0.272998823258845,-3.55904376125907,0.000372207515643058,0.00350982300649105,671.447564564995,339.735386318124,722.288032818956,336.748654004412,698.375450976152,390.041301614094
LOC107986528,37.5203957122227,-3.60472942213173,1.01322581563157,-3.55767625194668,0.000374150048915574,0.0035263257182259,53.8954566874912,14.7071595808712,102.002508451532,0.888518876001086,52.2406833407358,1.38804733670496
PYCR2,1038.59891330169,1.63457942902415,0.459519761453716,3.55714719178358,0.000374904112834927,0.00353161601818073,495.164508316325,1219.95888723326,494.850007217567,2482.52173954703,527.905852706383,1011.19248478956
HAUS1,217.208670760137,1.25115374746175,0.351964298483814,3.5547745974562,0.000378303250341687,0.00356180480614614,147.089683876278,244.874207021505,113.029806662508,335.860135128411,125.102689052815,337.295502819306
MFSD8,328.086021251975,-1.1632844197283,0.327313814707028,-3.55403398041581,0.000379370193465093,0.003570015759973,397.478993070248,173.54448305428,503.120480875799,193.697114968237,460.542866293329,240.132189249958
LOC105369370,8.65940229984627,-6.94196663806876,1.95354189667519,-3.5535284141505,0.000380100133779443,0.00357504858886394,38.1759484869729,0,12.4057104873485,0,1.37475482475621,0
SNRPE,694.444471125351,2.13523953536466,0.601536092813773,3.54964491885559,0.00038575107939566,0.00362633723791036,254.88059725126,583.138877381541,263.276744787062,2169.76309519465,254.329642579898,641.277869557692
RRP1B,749.810039291943,1.01116559484636,0.284929988188462,3.54882124298388,0.000386959674164662,0.00363583341027945,451.374449757739,906.696388160707,554.121735101565,1023.57374515325,486.663207963697,1076.4307096147
GABRP,100.884876782848,-3.98252548622031,1.12244087506489,-3.54809377909556,0.000388030037234898,0.00364402170282819,277.337037537715,20.5900234132196,250.871034299714,0,41.2426447426862,15.2685207037546
ZSCAN31,339.433807847327,1.77368344729191,0.499940641086549,3.54778808027501,0.000388480656112677,0.0036463845191068,178.528700277315,810.364492906001,153.003762677298,285.214559196349,129.226953527083,480.264378499917
